name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S4,204,"PBPP3: beta(1, 1)",a0,0.0053,0.0036,0.0054,0.0037,3e-04,0.0162,1.0001,2129,1114
S4,204,"PBPP3: beta(1, 1)",sigma,3.9986,3.9866,0.292,0.2894,3.5497,4.5058,0.9996,1886,1121
S4,204,"PBPP3: beta(1, 1)",beta00,99.9557,99.9576,2.8621,2.3834,95.3364,104.5899,1,3383,1211
S4,204,"PBPP3: beta(1, 1)",sigma_b0,2.1867,1.6551,2.1206,1.5283,0.167,5.9286,0.9992,2227,1081
S4,204,"PBPP3: beta(1, 1)",beta0,101.2054,101.2185,0.6929,0.6472,100.0173,102.2972,1.0041,1396,1163
S4,204,"PBPP3: beta(1, 1)",sigma_b,1.7981,1.7162,0.7181,0.6608,0.7904,3.0468,1.001,612,523
S4,204,"PBPP3: beta(5, 5)",a0,0.0284,0.0266,0.013,0.0121,0.0108,0.0525,1.0006,2948,1244
S4,204,"PBPP3: beta(5, 5)",sigma,3.9627,3.9438,0.2949,0.295,3.5092,4.4789,1.0006,1675,1341
S4,204,"PBPP3: beta(5, 5)",beta00,99.888,99.8953,1.8809,1.7772,96.7631,102.9191,0.9994,3476,1585
S4,204,"PBPP3: beta(5, 5)",sigma_b0,1.5079,1.1806,1.3147,1.0501,0.1102,3.9473,1.0017,1962,907
S4,204,"PBPP3: beta(5, 5)",beta0,101.2222,101.2315,0.6885,0.6694,100.1017,102.3338,1.0011,1654,1379
S4,204,"PBPP3: beta(5, 5)",sigma_b,1.8267,1.7754,0.7449,0.6796,0.7133,3.1357,1.0099,367,309
S4,204,"PBPP3: beta(10, 10)",a0,0.0568,0.055,0.0178,0.0177,0.031,0.0893,1.002,3307,1280
S4,204,"PBPP3: beta(10, 10)",sigma,3.8947,3.8726,0.2907,0.2775,3.4476,4.4137,0.9997,2414,1231
S4,204,"PBPP3: beta(10, 10)",beta00,99.7584,99.7031,1.5222,1.4723,97.3466,102.297,0.9997,3399,1235
S4,204,"PBPP3: beta(10, 10)",sigma_b0,1.219,1.0018,0.9592,0.8986,0.0984,3.0521,1.0031,1560,899
S4,204,"PBPP3: beta(10, 10)",beta0,101.2272,101.244,0.7211,0.6872,100.0386,102.412,1.0008,1210,1042
S4,204,"PBPP3: beta(10, 10)",sigma_b,1.9042,1.8207,0.6792,0.6228,0.9611,3.1442,1.0018,1037,1345
S4,204,"PBPP3: beta(50, 20)",a0,0.2493,0.2483,0.0325,0.0315,0.1985,0.3043,0.9999,3676,1554
S4,204,"PBPP3: beta(50, 20)",sigma,3.5731,3.5614,0.2386,0.2191,3.2054,3.9899,1,1801,1229
S4,204,"PBPP3: beta(50, 20)",beta00,99.6886,99.6823,0.7577,0.7274,98.4392,100.9553,1.0037,3277,1611
S4,204,"PBPP3: beta(50, 20)",sigma_b0,0.7029,0.5546,0.5804,0.507,0.0477,1.8095,0.9995,1889,1319
S4,204,"PBPP3: beta(50, 20)",beta0,101.2299,101.237,0.7268,0.6775,100.0449,102.402,1.0029,1169,1072
S4,204,"PBPP3: beta(50, 20)",sigma_b,1.9443,1.8796,0.6854,0.629,1.0014,3.1183,1.0035,530,390
S4,205,"PBPP3: beta(1, 1)",a0,0.0055,0.0035,0.0061,0.0038,2e-04,0.0172,1.0001,1999,908
S4,205,"PBPP3: beta(1, 1)",sigma,3.9802,3.9586,0.2822,0.2872,3.5467,4.4752,0.9994,2370,1608
S4,205,"PBPP3: beta(1, 1)",beta00,99.8175,99.8424,2.7692,2.1557,95.3287,104.245,0.9997,2382,974
S4,205,"PBPP3: beta(1, 1)",sigma_b0,2.2347,1.6142,2.1531,1.4885,0.1617,6.1558,1.0023,2733,1175
S4,205,"PBPP3: beta(1, 1)",beta0,99.5526,99.5409,0.516,0.4858,98.6936,100.3909,0.9998,1780,1301
S4,205,"PBPP3: beta(1, 1)",sigma_b,0.8407,0.7671,0.5825,0.6163,0.067,1.8998,1.0007,666,735
S4,205,"PBPP3: beta(5, 5)",a0,0.0291,0.027,0.0134,0.0124,0.0114,0.0541,1.0001,3537,1356
S4,205,"PBPP3: beta(5, 5)",sigma,3.9626,3.9464,0.2933,0.2895,3.5138,4.4685,1.0011,2945,1294
S4,205,"PBPP3: beta(5, 5)",beta00,99.6091,99.6041,1.893,1.7638,96.4433,102.6948,1.0009,2657,1458
S4,205,"PBPP3: beta(5, 5)",sigma_b0,1.5084,1.2037,1.2909,1.0688,0.1106,3.9921,1.0001,1892,662
S4,205,"PBPP3: beta(5, 5)",beta0,99.5388,99.5494,0.4938,0.4683,98.7163,100.3321,1.0013,2196,1437
S4,205,"PBPP3: beta(5, 5)",sigma_b,0.8164,0.7383,0.5634,0.5994,0.0793,1.8231,1.0065,787,987
S4,205,"PBPP3: beta(10, 10)",a0,0.0573,0.0554,0.018,0.0179,0.0313,0.0896,1.0008,2658,1290
S4,205,"PBPP3: beta(10, 10)",sigma,3.9207,3.9023,0.2822,0.2735,3.4851,4.4214,1.0007,3092,1602
S4,205,"PBPP3: beta(10, 10)",beta00,99.4785,99.454,1.4606,1.4447,97.0259,101.867,1.0011,2574,1271
S4,205,"PBPP3: beta(10, 10)",sigma_b0,1.2396,1.0396,0.9995,0.8985,0.102,3.1066,1.0001,1738,1121
S4,205,"PBPP3: beta(10, 10)",beta0,99.5532,99.5622,0.5146,0.4842,98.7054,100.346,1,2295,1309
S4,205,"PBPP3: beta(10, 10)",sigma_b,0.8563,0.7938,0.5606,0.5609,0.0971,1.8468,1.0048,722,775
S4,205,"PBPP3: beta(50, 20)",a0,0.2461,0.2449,0.0318,0.0305,0.1961,0.302,1.0034,2738,1480
S4,205,"PBPP3: beta(50, 20)",sigma,3.6354,3.6186,0.2414,0.2392,3.254,4.0455,1.001,2285,1397
S4,205,"PBPP3: beta(50, 20)",beta00,99.2874,99.2714,0.7934,0.7985,98.0353,100.5872,0.9998,2358,1412
S4,205,"PBPP3: beta(50, 20)",sigma_b0,0.8426,0.6696,0.6936,0.6001,0.0807,2.2102,1.0037,1403,1155
S4,205,"PBPP3: beta(50, 20)",beta0,99.5461,99.5409,0.4868,0.4494,98.744,100.3651,1.0018,1629,1425
S4,205,"PBPP3: beta(50, 20)",sigma_b,0.9326,0.8961,0.5489,0.5608,0.112,1.9009,1.0007,811,899
S4,206,"PBPP3: beta(1, 1)",a0,0.0049,0.0031,0.0054,0.0034,2e-04,0.0156,0.9993,1784,998
S4,206,"PBPP3: beta(1, 1)",sigma,4.5493,4.5298,0.3194,0.3183,4.0568,5.0899,1.0007,2742,1340
S4,206,"PBPP3: beta(1, 1)",beta00,100.241,100.161,3.2234,2.5822,95.4759,105.2722,1.0046,2393,842
S4,206,"PBPP3: beta(1, 1)",sigma_b0,2.2389,1.7107,2.0286,1.5627,0.1763,6.0801,1.0027,2068,1211
S4,206,"PBPP3: beta(1, 1)",beta0,100.5477,100.531,0.5107,0.507,99.7488,101.398,1.0001,2614,1478
S4,206,"PBPP3: beta(1, 1)",sigma_b,0.645,0.54,0.4957,0.4817,0.0518,1.6245,1.0018,929,981
S4,206,"PBPP3: beta(5, 5)",a0,0.0259,0.0242,0.0114,0.0105,0.0101,0.0468,1.0017,2649,1132
S4,206,"PBPP3: beta(5, 5)",sigma,4.5164,4.4928,0.3227,0.3126,4.0289,5.0851,0.9999,2724,1505
S4,206,"PBPP3: beta(5, 5)",beta00,100.3552,100.3555,2.0229,1.9849,97.0688,103.6105,1.0003,3163,1409
S4,206,"PBPP3: beta(5, 5)",sigma_b0,1.6594,1.3341,1.3984,1.175,0.1152,4.3733,1.0038,1721,1117
S4,206,"PBPP3: beta(5, 5)",beta0,100.5219,100.5195,0.5199,0.533,99.6751,101.3632,1.0012,2561,1407
S4,206,"PBPP3: beta(5, 5)",sigma_b,0.6454,0.5332,0.5048,0.4724,0.0471,1.6279,1.0036,1102,895
S4,206,"PBPP3: beta(10, 10)",a0,0.0514,0.0494,0.0163,0.0154,0.0275,0.0804,1.0026,2911,1214
S4,206,"PBPP3: beta(10, 10)",sigma,4.4593,4.441,0.3125,0.2968,3.9898,5.0261,1.0005,4019,1254
S4,206,"PBPP3: beta(10, 10)",beta00,100.5337,100.4905,1.6247,1.5278,97.9476,103.2135,1.0015,3516,1280
S4,206,"PBPP3: beta(10, 10)",sigma_b0,1.3137,1.0512,1.1517,0.9783,0.0786,3.5423,1.0003,1314,601
S4,206,"PBPP3: beta(10, 10)",beta0,100.5417,100.537,0.482,0.4596,99.752,101.3432,1.0012,3148,1461
S4,206,"PBPP3: beta(10, 10)",sigma_b,0.636,0.5331,0.5151,0.4756,0.0502,1.6146,1.0007,1191,1388
S4,206,"PBPP3: beta(50, 20)",a0,0.234,0.2328,0.0324,0.0313,0.1823,0.2914,1.0029,3133,1433
S4,206,"PBPP3: beta(50, 20)",sigma,4.1263,4.1111,0.2702,0.2634,3.7137,4.6093,0.9997,3187,1343
S4,206,"PBPP3: beta(50, 20)",beta00,100.6763,100.649,0.8425,0.8043,99.2939,102.1101,1.0003,3277,1326
S4,206,"PBPP3: beta(50, 20)",sigma_b0,0.7694,0.6087,0.6495,0.5619,0.0636,1.9972,1.0008,1528,1046
S4,206,"PBPP3: beta(50, 20)",beta0,100.5397,100.548,0.4627,0.4314,99.7661,101.3081,1.0013,2248,1503
S4,206,"PBPP3: beta(50, 20)",sigma_b,0.6567,0.5729,0.4814,0.465,0.0652,1.5462,1.0002,953,1053
S4,207,"PBPP3: beta(1, 1)",a0,0.0051,0.0036,0.0051,0.0038,3e-04,0.0153,1.0006,1777,1087
S4,207,"PBPP3: beta(1, 1)",sigma,4.4368,4.4118,0.3321,0.3201,3.9288,5.0207,1.0007,1945,1372
S4,207,"PBPP3: beta(1, 1)",beta00,100.1955,100.2365,2.8115,2.4537,95.5716,104.7968,0.9995,2886,1081
S4,207,"PBPP3: beta(1, 1)",sigma_b0,2.2572,1.7515,2.1786,1.6394,0.1433,6.3604,0.9995,1891,1052
S4,207,"PBPP3: beta(1, 1)",beta0,100.1615,100.1535,0.6481,0.6106,99.106,101.209,0.9999,1755,1262
S4,207,"PBPP3: beta(1, 1)",sigma_b,1.4719,1.4354,0.7522,0.743,0.2766,2.7706,1.0029,571,418
S4,207,"PBPP3: beta(5, 5)",a0,0.0272,0.025,0.0126,0.0118,0.0103,0.0512,0.9994,3453,1341
S4,207,"PBPP3: beta(5, 5)",sigma,4.4021,4.3912,0.3313,0.3296,3.8861,4.977,1.0009,2711,1659
S4,207,"PBPP3: beta(5, 5)",beta00,100.451,100.377,2.0399,1.8725,97.1474,103.7511,0.9994,3416,1339
S4,207,"PBPP3: beta(5, 5)",sigma_b0,1.6032,1.2754,1.3523,1.1226,0.1226,4.3096,1.0005,2037,1253
S4,207,"PBPP3: beta(5, 5)",beta0,100.1506,100.167,0.6755,0.6205,98.9649,101.232,0.9997,1742,1127
S4,207,"PBPP3: beta(5, 5)",sigma_b,1.4558,1.4059,0.7292,0.6768,0.2859,2.6973,1.0026,668,613
S4,207,"PBPP3: beta(10, 10)",a0,0.0536,0.052,0.0169,0.0169,0.0295,0.0832,1.0019,3176,1527
S4,207,"PBPP3: beta(10, 10)",sigma,4.3397,4.3248,0.324,0.3253,3.8408,4.9072,1.0019,2100,1476
S4,207,"PBPP3: beta(10, 10)",beta00,100.5931,100.584,1.6046,1.6181,98.0305,103.2119,1.0031,3900,1513
S4,207,"PBPP3: beta(10, 10)",sigma_b0,1.3472,1.0932,1.0951,0.9483,0.1246,3.404,1.0005,1825,1156
S4,207,"PBPP3: beta(10, 10)",beta0,100.2122,100.217,0.6539,0.6214,99.154,101.255,1.0009,1440,1058
S4,207,"PBPP3: beta(10, 10)",sigma_b,1.5742,1.5319,0.7733,0.7169,0.3871,2.9105,1.0147,559,762
S4,207,"PBPP3: beta(50, 20)",a0,0.2365,0.2365,0.0324,0.0327,0.1844,0.2897,1.0016,2696,1548
S4,207,"PBPP3: beta(50, 20)",sigma,4.0042,3.9874,0.2811,0.2814,3.5789,4.4917,0.9998,1943,1557
S4,207,"PBPP3: beta(50, 20)",beta00,100.7858,100.779,0.811,0.7606,99.4478,102.0974,1.0007,2247,1587
S4,207,"PBPP3: beta(50, 20)",sigma_b0,0.7653,0.6296,0.626,0.5629,0.0557,1.9186,0.9998,1253,917
S4,207,"PBPP3: beta(50, 20)",beta0,100.1673,100.165,0.6362,0.5919,99.157,101.2201,1.0016,1134,1124
S4,207,"PBPP3: beta(50, 20)",sigma_b,1.6316,1.5824,0.6963,0.6108,0.563,2.8711,1.0038,443,485
S4,208,"PBPP3: beta(1, 1)",a0,0.0053,0.0035,0.0056,0.0038,2e-04,0.0165,0.9997,2251,956
S4,208,"PBPP3: beta(1, 1)",sigma,4.0236,4.0098,0.2882,0.2835,3.5781,4.53,1.0021,2582,1337
S4,208,"PBPP3: beta(1, 1)",beta00,100.0422,100.0275,2.8033,2.3503,95.516,104.5408,1.0001,2362,1151
S4,208,"PBPP3: beta(1, 1)",sigma_b0,2.189,1.6651,2.0344,1.5425,0.1436,5.8771,1.0008,1788,815
S4,208,"PBPP3: beta(1, 1)",beta0,101.8724,101.8835,0.4784,0.4707,101.1065,102.6153,1.0025,1955,1399
S4,208,"PBPP3: beta(1, 1)",sigma_b,0.7664,0.6784,0.5508,0.5498,0.068,1.7811,1.0011,968,1334
S4,208,"PBPP3: beta(5, 5)",a0,0.0287,0.0268,0.0129,0.0126,0.0114,0.0528,1,2669,1630
S4,208,"PBPP3: beta(5, 5)",sigma,3.9865,3.9741,0.2836,0.2897,3.5599,4.4684,0.9993,2358,1267
S4,208,"PBPP3: beta(5, 5)",beta00,100.2076,100.1755,1.8521,1.6934,97.2449,103.2294,1.0005,2606,1338
S4,208,"PBPP3: beta(5, 5)",sigma_b0,1.5067,1.2149,1.2722,1.0895,0.0909,3.9786,1.0001,1702,897
S4,208,"PBPP3: beta(5, 5)",beta0,101.8823,101.886,0.4817,0.4759,101.071,102.663,1.0013,2039,1162
S4,208,"PBPP3: beta(5, 5)",sigma_b,0.7698,0.6727,0.5357,0.5398,0.0774,1.7252,1.0021,746,875
S4,208,"PBPP3: beta(10, 10)",a0,0.0551,0.0533,0.0164,0.016,0.031,0.083,1.0031,2205,1287
S4,208,"PBPP3: beta(10, 10)",sigma,3.9587,3.9447,0.2874,0.2917,3.5271,4.4581,1.002,2962,1165
S4,208,"PBPP3: beta(10, 10)",beta00,100.1905,100.2165,1.4014,1.4059,97.9331,102.4999,1.0031,2861,1267
S4,208,"PBPP3: beta(10, 10)",sigma_b0,1.2351,1.0045,1.0077,0.9149,0.0993,3.1206,1.0027,1947,1280
S4,208,"PBPP3: beta(10, 10)",beta0,101.8885,101.888,0.4947,0.4522,101.109,102.692,1.0028,1810,1431
S4,208,"PBPP3: beta(10, 10)",sigma_b,0.7678,0.6885,0.5434,0.5322,0.0651,1.7448,1.0001,738,805
S4,208,"PBPP3: beta(50, 20)",a0,0.2456,0.2441,0.0314,0.0312,0.1957,0.2971,0.9994,2157,1408
S4,208,"PBPP3: beta(50, 20)",sigma,3.6314,3.6209,0.245,0.2524,3.2565,4.0528,1.0003,1760,1357
S4,208,"PBPP3: beta(50, 20)",beta00,100.2632,100.2585,0.739,0.7273,99.0674,101.5181,1.0011,2735,1452
S4,208,"PBPP3: beta(50, 20)",sigma_b0,0.7074,0.5983,0.571,0.515,0.0534,1.7783,0.9994,1378,852
S4,208,"PBPP3: beta(50, 20)",beta0,101.8667,101.868,0.4789,0.4626,101.0829,102.612,1.0009,1558,1313
S4,208,"PBPP3: beta(50, 20)",sigma_b,0.8568,0.809,0.5556,0.5414,0.0974,1.8883,1.0005,742,1105
S4,209,"PBPP3: beta(1, 1)",a0,0.0054,0.0036,0.0056,0.0037,3e-04,0.0168,0.9997,1714,1142
S4,209,"PBPP3: beta(1, 1)",sigma,3.9765,3.9512,0.2944,0.2946,3.5235,4.4919,1,2191,1476
S4,209,"PBPP3: beta(1, 1)",beta00,100.1112,100.086,2.9212,2.4174,95.4676,104.9262,1.0071,2454,1250
S4,209,"PBPP3: beta(1, 1)",sigma_b0,2.1844,1.6232,2.1496,1.5202,0.1543,5.8551,1.0022,1777,1189
S4,209,"PBPP3: beta(1, 1)",beta0,99.4584,99.4392,0.5856,0.546,98.5246,100.4202,1.0005,1397,1422
S4,209,"PBPP3: beta(1, 1)",sigma_b,1.44,1.4177,0.6525,0.6116,0.3906,2.5185,1.001,826,945
S4,209,"PBPP3: beta(5, 5)",a0,0.0291,0.0274,0.0131,0.0127,0.011,0.053,0.9997,2587,1337
S4,209,"PBPP3: beta(5, 5)",sigma,3.9291,3.914,0.2921,0.2904,3.4836,4.4277,1.0011,2320,1408
S4,209,"PBPP3: beta(5, 5)",beta00,100.3097,100.3,1.9399,1.811,97.1264,103.3872,1.0019,2834,1312
S4,209,"PBPP3: beta(5, 5)",sigma_b0,1.5093,1.2196,1.2644,1.1321,0.1006,4.0713,1.0019,2103,946
S4,209,"PBPP3: beta(5, 5)",beta0,99.4647,99.4602,0.631,0.6163,98.4579,100.5341,1.0055,1083,1393
S4,209,"PBPP3: beta(5, 5)",sigma_b,1.5059,1.4399,0.7086,0.6598,0.4284,2.705,1.0062,497,529
S4,209,"PBPP3: beta(10, 10)",a0,0.058,0.0564,0.018,0.0181,0.0319,0.0891,1.0036,3130,1533
S4,209,"PBPP3: beta(10, 10)",sigma,3.8939,3.8741,0.2921,0.275,3.4449,4.3948,1.0033,1415,1465
S4,209,"PBPP3: beta(10, 10)",beta00,100.4398,100.467,1.4618,1.4217,98.0242,102.8605,0.9999,3854,1223
S4,209,"PBPP3: beta(10, 10)",sigma_b0,1.2175,0.9711,1.0019,0.8665,0.0939,3.1558,1.0004,1872,1066
S4,209,"PBPP3: beta(10, 10)",beta0,99.4272,99.4227,0.5941,0.5707,98.4738,100.4473,1.0032,1538,1361
S4,209,"PBPP3: beta(10, 10)",sigma_b,1.4834,1.4455,0.7064,0.6661,0.3502,2.6915,1.0062,446,419
S4,209,"PBPP3: beta(50, 20)",a0,0.2499,0.2491,0.0324,0.0326,0.1999,0.303,0.9995,3235,1654
S4,209,"PBPP3: beta(50, 20)",sigma,3.5859,3.5611,0.2519,0.2481,3.2062,4.0368,0.9993,2494,1691
S4,209,"PBPP3: beta(50, 20)",beta00,100.6277,100.621,0.7494,0.748,99.4416,101.8541,1.0023,2693,1171
S4,209,"PBPP3: beta(50, 20)",sigma_b0,0.7456,0.6259,0.5801,0.5643,0.0555,1.9106,1.0021,1557,1277
S4,209,"PBPP3: beta(50, 20)",beta0,99.4572,99.434,0.6349,0.5941,98.4493,100.4632,0.9995,1196,1334
S4,209,"PBPP3: beta(50, 20)",sigma_b,1.5985,1.5346,0.6305,0.5782,0.6866,2.7239,1.0007,840,756
S4,210,"PBPP3: beta(1, 1)",a0,0.0054,0.0037,0.0055,0.0039,3e-04,0.0169,1.0043,1699,900
S4,210,"PBPP3: beta(1, 1)",sigma,3.9242,3.9142,0.286,0.2789,3.4814,4.4038,1.0005,2711,1395
S4,210,"PBPP3: beta(1, 1)",beta00,100.162,100.1155,2.9092,2.3579,95.6842,104.7682,1.0033,2182,810
S4,210,"PBPP3: beta(1, 1)",sigma_b0,2.1416,1.6356,1.9488,1.4995,0.1582,5.7664,1.0014,2247,828
S4,210,"PBPP3: beta(1, 1)",beta0,100.372,100.3655,0.5122,0.4893,99.5551,101.2002,1.0033,1393,1009
S4,210,"PBPP3: beta(1, 1)",sigma_b,0.9162,0.8302,0.595,0.5972,0.1101,2.017,1.0006,737,1072
S4,210,"PBPP3: beta(5, 5)",a0,0.0294,0.0273,0.0134,0.0125,0.0114,0.055,1.0005,2816,1252
S4,210,"PBPP3: beta(5, 5)",sigma,3.9054,3.8835,0.2821,0.2635,3.4644,4.3968,1.0008,2603,1337
S4,210,"PBPP3: beta(5, 5)",beta00,100.4415,100.4435,1.8422,1.6172,97.4056,103.511,1.002,2608,1190
S4,210,"PBPP3: beta(5, 5)",sigma_b0,1.5117,1.1912,1.3322,1.0848,0.1096,3.8974,1.0005,1851,1234
S4,210,"PBPP3: beta(5, 5)",beta0,100.3647,100.3675,0.4984,0.4559,99.5389,101.167,1.0013,2103,1022
S4,210,"PBPP3: beta(5, 5)",sigma_b,0.9156,0.8515,0.5953,0.5829,0.1163,2.0089,1.0022,707,1111
S4,210,"PBPP3: beta(10, 10)",a0,0.058,0.0562,0.0183,0.0183,0.032,0.0911,1.0023,2803,1405
S4,210,"PBPP3: beta(10, 10)",sigma,3.8622,3.8477,0.2776,0.2633,3.4293,4.3425,1.0008,2593,1212
S4,210,"PBPP3: beta(10, 10)",beta00,100.5589,100.54,1.4349,1.4102,98.2492,102.9581,1.0021,3636,1601
S4,210,"PBPP3: beta(10, 10)",sigma_b0,1.1956,0.9942,0.9425,0.8954,0.0913,3.0088,1.0003,1605,1035
S4,210,"PBPP3: beta(10, 10)",beta0,100.3514,100.365,0.496,0.4596,99.5325,101.145,1.0011,1990,1260
S4,210,"PBPP3: beta(10, 10)",sigma_b,0.9272,0.8864,0.5687,0.5775,0.123,1.9127,1.0011,808,900
S4,210,"PBPP3: beta(50, 20)",a0,0.2489,0.2475,0.0327,0.0334,0.1975,0.3056,1.0004,2611,1130
S4,210,"PBPP3: beta(50, 20)",sigma,3.5749,3.565,0.2359,0.2317,3.2012,3.9797,1.0017,1780,1421
S4,210,"PBPP3: beta(50, 20)",beta00,100.7402,100.739,0.7509,0.728,99.4933,101.9782,1.0004,2339,1287
S4,210,"PBPP3: beta(50, 20)",sigma_b0,0.8269,0.6624,0.6776,0.6012,0.0643,2.128,1.0009,1140,1186
S4,210,"PBPP3: beta(50, 20)",beta0,100.3705,100.3765,0.4935,0.4692,99.5624,101.1465,1.0008,1596,1102
S4,210,"PBPP3: beta(50, 20)",sigma_b,0.9672,0.9134,0.5785,0.5698,0.1257,1.9849,1.0002,712,617
S4,211,"PBPP3: beta(1, 1)",a0,0.0052,0.0035,0.0054,0.0036,3e-04,0.0153,0.9997,2341,1262
S4,211,"PBPP3: beta(1, 1)",sigma,4.2144,4.2019,0.3159,0.3245,3.7124,4.7474,0.9995,3538,1442
S4,211,"PBPP3: beta(1, 1)",beta00,100.1484,100.1305,2.8013,2.2465,95.8804,104.6662,1.0062,3011,802
S4,211,"PBPP3: beta(1, 1)",sigma_b0,2.1831,1.6123,2.1798,1.5011,0.1359,6.1166,1.0009,2163,977
S4,211,"PBPP3: beta(1, 1)",beta0,99.8857,99.8825,0.5549,0.5019,99.0399,100.7922,1.0032,1716,1181
S4,211,"PBPP3: beta(1, 1)",sigma_b,0.9308,0.8426,0.6212,0.6321,0.106,2.1489,1.0008,746,972
S4,211,"PBPP3: beta(5, 5)",a0,0.0272,0.0257,0.012,0.0115,0.011,0.0492,1.002,2811,1606
S4,211,"PBPP3: beta(5, 5)",sigma,4.1659,4.1452,0.3009,0.2966,3.7138,4.6977,0.9998,3090,1528
S4,211,"PBPP3: beta(5, 5)",beta00,100.4658,100.4945,1.9326,1.811,97.3453,103.6702,1.0007,3237,1410
S4,211,"PBPP3: beta(5, 5)",sigma_b0,1.5729,1.2571,1.3018,1.1491,0.1135,4.0203,1.0005,2038,1092
S4,211,"PBPP3: beta(5, 5)",beta0,99.8802,99.8738,0.5315,0.5141,99.0346,100.762,1.0004,1955,1396
S4,211,"PBPP3: beta(5, 5)",sigma_b,0.9479,0.8854,0.6133,0.584,0.0863,2.0822,1.0011,523,774
S4,211,"PBPP3: beta(10, 10)",a0,0.0542,0.0525,0.0172,0.0163,0.0292,0.0852,1.0001,2113,916
S4,211,"PBPP3: beta(10, 10)",sigma,4.1344,4.1235,0.2923,0.2852,3.6717,4.6204,1.0016,1995,1418
S4,211,"PBPP3: beta(10, 10)",beta00,100.5641,100.534,1.5679,1.4369,97.9805,103.2162,0.9997,2267,1358
S4,211,"PBPP3: beta(10, 10)",sigma_b0,1.3058,1.05,1.0762,0.9519,0.1047,3.3532,1.005,1052,691
S4,211,"PBPP3: beta(10, 10)",beta0,99.863,99.8688,0.5127,0.4889,99.0528,100.6964,1.0028,1432,1105
S4,211,"PBPP3: beta(10, 10)",sigma_b,0.9083,0.8225,0.6041,0.6279,0.094,2.0212,1.0035,523,947
S4,211,"PBPP3: beta(50, 20)",a0,0.2398,0.2376,0.0324,0.0322,0.1893,0.2962,1.0001,3041,1387
S4,211,"PBPP3: beta(50, 20)",sigma,3.8112,3.7916,0.2654,0.255,3.3971,4.2829,1.0017,2126,1304
S4,211,"PBPP3: beta(50, 20)",beta00,100.8521,100.8525,0.7805,0.7554,99.5808,102.0891,1.0015,2510,1107
S4,211,"PBPP3: beta(50, 20)",sigma_b0,0.7354,0.5905,0.5911,0.5264,0.0543,1.8884,1.0006,1486,953
S4,211,"PBPP3: beta(50, 20)",beta0,99.8574,99.8552,0.5224,0.4795,98.9885,100.7031,0.9996,1614,1398
S4,211,"PBPP3: beta(50, 20)",sigma_b,1.0259,0.971,0.6105,0.5993,0.1484,2.112,1.0042,570,714
S4,212,"PBPP3: beta(1, 1)",a0,0.0054,0.0037,0.0057,0.0039,2e-04,0.0165,1.0017,2215,1321
S4,212,"PBPP3: beta(1, 1)",sigma,3.5973,3.5807,0.2629,0.2659,3.2011,4.0458,0.9996,3399,1689
S4,212,"PBPP3: beta(1, 1)",beta00,100.1667,100.176,3.004,2.4594,95.6616,104.8302,1.0001,2529,1179
S4,212,"PBPP3: beta(1, 1)",sigma_b0,2.1349,1.6146,2.1092,1.5083,0.1338,5.7174,1.0015,2632,1358
S4,212,"PBPP3: beta(1, 1)",beta0,100.5171,100.524,0.7567,0.7213,99.2844,101.7192,1.0007,1328,1350
S4,212,"PBPP3: beta(1, 1)",sigma_b,2.2098,2.1253,0.6671,0.5898,1.2885,3.3926,1.0014,978,1385
S4,212,"PBPP3: beta(5, 5)",a0,0.0296,0.027,0.0141,0.013,0.011,0.0568,1.0014,2411,1486
S4,212,"PBPP3: beta(5, 5)",sigma,3.5662,3.5466,0.2577,0.2382,3.18,4.0212,0.9997,3140,1489
S4,212,"PBPP3: beta(5, 5)",beta00,100.4441,100.4,1.7714,1.6523,97.5852,103.3948,1.0016,2373,1551
S4,212,"PBPP3: beta(5, 5)",sigma_b0,1.4221,1.1746,1.1532,0.9608,0.1168,3.6566,1.0003,1652,1210
S4,212,"PBPP3: beta(5, 5)",beta0,100.5055,100.517,0.7763,0.7443,99.2042,101.737,0.9996,1251,1188
S4,212,"PBPP3: beta(5, 5)",sigma_b,2.2595,2.1277,0.6963,0.63,1.3116,3.502,1.0059,824,1211
S4,212,"PBPP3: beta(10, 10)",a0,0.0588,0.0568,0.0186,0.0183,0.0324,0.0925,1.0012,2897,1155
S4,212,"PBPP3: beta(10, 10)",sigma,3.5434,3.5306,0.2648,0.2696,3.1377,4.0186,1.0004,1979,1435
S4,212,"PBPP3: beta(10, 10)",beta00,100.5631,100.561,1.3844,1.3713,98.3808,102.8671,1.0007,3532,1246
S4,212,"PBPP3: beta(10, 10)",sigma_b0,1.1532,0.9125,0.9587,0.7836,0.0872,3.1272,1.0007,1845,1319
S4,212,"PBPP3: beta(10, 10)",beta0,100.5436,100.5215,0.7517,0.7465,99.3266,101.761,1.001,1208,1282
S4,212,"PBPP3: beta(10, 10)",sigma_b,2.2324,2.1388,0.7128,0.6545,1.2238,3.4853,1.0007,868,1133
S4,212,"PBPP3: beta(50, 20)",a0,0.2542,0.2523,0.0328,0.0323,0.2016,0.3106,1,3101,1439
S4,212,"PBPP3: beta(50, 20)",sigma,3.2469,3.2333,0.2229,0.218,2.9024,3.6515,1.0009,2322,1394
S4,212,"PBPP3: beta(50, 20)",beta00,100.7096,100.71,0.6856,0.685,99.5835,101.7811,1.0019,3395,1383
