name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S3,265,"PBPP3: beta(1, 1)",sigma_b,0.8625,0.8045,0.2891,0.2322,0.5155,1.3955,1.0028,437,840
S3,265,"PBPP3: beta(5, 5)",a0,0.6486,0.6543,0.0952,0.095,0.4852,0.8009,1.0017,1570,1211
S3,265,"PBPP3: beta(5, 5)",sigma,1.0935,1.0921,0.0653,0.0651,0.9896,1.2042,1.0042,1371,1533
S3,265,"PBPP3: beta(5, 5)",beta00,100.193,100.192,0.6379,0.6079,99.1436,101.2452,1.0039,413,588
S3,265,"PBPP3: beta(5, 5)",sigma_b0,1.9756,1.8982,0.5175,0.4678,1.305,2.952,1.0143,483,785
S3,265,"PBPP3: beta(5, 5)",beta0,99.6214,99.6118,0.3141,0.2867,99.1209,100.13,1.0007,686,769
S3,265,"PBPP3: beta(5, 5)",sigma_b,0.868,0.8247,0.2877,0.2508,0.4943,1.3699,1.0008,522,892
S3,265,"PBPP3: beta(10, 10)",a0,0.6033,0.6051,0.0829,0.0863,0.467,0.7365,1.0007,1525,1398
S3,265,"PBPP3: beta(10, 10)",sigma,1.0981,1.0956,0.0658,0.064,0.9949,1.2108,1.0014,1547,1376
S3,265,"PBPP3: beta(10, 10)",beta00,100.2098,100.2165,0.6069,0.5641,99.2594,101.2042,1.0052,398,685
S3,265,"PBPP3: beta(10, 10)",sigma_b0,1.8948,1.8305,0.4962,0.4875,1.2499,2.8117,1.0055,498,1070
S3,265,"PBPP3: beta(10, 10)",beta0,99.615,99.6214,0.3046,0.2706,99.1111,100.1101,1.0056,650,978
S3,265,"PBPP3: beta(10, 10)",sigma_b,0.8627,0.8126,0.3054,0.248,0.4828,1.4416,1.0016,586,718
S3,265,"PBPP3: beta(50, 20)",a0,0.7176,0.7188,0.0472,0.0474,0.6387,0.7929,1.0034,1650,1364
S3,265,"PBPP3: beta(50, 20)",sigma,1.0808,1.0773,0.0628,0.0622,0.9815,1.186,1.0002,1465,1163
S3,265,"PBPP3: beta(50, 20)",beta00,100.2141,100.2235,0.5891,0.5834,99.209,101.1631,1.0045,486,775
S3,265,"PBPP3: beta(50, 20)",sigma_b0,1.9842,1.8906,0.5098,0.4588,1.3212,2.9605,1.0046,516,1179
S3,265,"PBPP3: beta(50, 20)",beta0,99.6215,99.6211,0.2934,0.2732,99.1485,100.1021,0.9997,755,1068
S3,265,"PBPP3: beta(50, 20)",sigma_b,0.8687,0.8041,0.2951,0.2483,0.5054,1.4165,1.005,476,1106
S3,266,"PBPP3: beta(1, 1)",a0,0.7319,0.7387,0.1198,0.1219,0.5298,0.924,1.001,1204,837
S3,266,"PBPP3: beta(1, 1)",sigma,1.0557,1.052,0.0598,0.06,0.9639,1.1595,1.0003,1459,1189
S3,266,"PBPP3: beta(1, 1)",beta00,100.8571,100.855,0.5628,0.5456,99.9052,101.7373,1.002,482,608
S3,266,"PBPP3: beta(1, 1)",sigma_b0,1.723,1.6303,0.4834,0.4176,1.1094,2.6403,1.004,531,1000
S3,266,"PBPP3: beta(1, 1)",beta0,100.2243,100.2335,0.4671,0.4208,99.4494,100.957,1.0006,598,890
S3,266,"PBPP3: beta(1, 1)",sigma_b,1.5006,1.4141,0.419,0.3546,0.9661,2.2904,1.0014,480,817
S3,266,"PBPP3: beta(5, 5)",a0,0.6445,0.6494,0.093,0.0945,0.4867,0.7875,1.0014,1597,1360
S3,266,"PBPP3: beta(5, 5)",sigma,1.068,1.0648,0.063,0.0616,0.9687,1.1755,1.0001,1627,1333
S3,266,"PBPP3: beta(5, 5)",beta00,100.8416,100.854,0.5072,0.4804,99.9657,101.6841,1.0041,567,934
S3,266,"PBPP3: beta(5, 5)",sigma_b0,1.6636,1.5842,0.4461,0.386,1.1023,2.512,1.0034,625,1002
S3,266,"PBPP3: beta(5, 5)",beta0,100.1913,100.179,0.4882,0.4359,99.3914,100.9601,0.9998,423,538
S3,266,"PBPP3: beta(5, 5)",sigma_b,1.4898,1.4197,0.4257,0.374,0.9309,2.2359,1.0025,467,877
S3,266,"PBPP3: beta(10, 10)",a0,0.6061,0.6099,0.0809,0.0806,0.4678,0.7299,1.0016,1452,1457
S3,266,"PBPP3: beta(10, 10)",sigma,1.0713,1.0672,0.0663,0.0659,0.9673,1.1871,1.0006,1371,1252
S3,266,"PBPP3: beta(10, 10)",beta00,100.8217,100.828,0.5533,0.5145,99.9112,101.7031,1.0042,423,818
S3,266,"PBPP3: beta(10, 10)",sigma_b0,1.7032,1.6236,0.4765,0.4239,1.1172,2.5934,1.0044,441,967
S3,266,"PBPP3: beta(10, 10)",beta0,100.2141,100.2205,0.4799,0.4638,99.4445,100.9901,1.0027,464,828
S3,266,"PBPP3: beta(10, 10)",sigma_b,1.5123,1.4408,0.4015,0.339,0.9827,2.2671,1.0023,489,799
S3,266,"PBPP3: beta(50, 20)",a0,0.7209,0.7232,0.0483,0.0493,0.6396,0.7972,1.0012,1819,1217
S3,266,"PBPP3: beta(50, 20)",sigma,1.0585,1.0552,0.0605,0.0606,0.9667,1.1652,0.9994,1589,1102
S3,266,"PBPP3: beta(50, 20)",beta00,100.8225,100.819,0.5731,0.5449,99.8948,101.738,1.0025,537,679
S3,266,"PBPP3: beta(50, 20)",sigma_b0,1.7343,1.6513,0.4824,0.4152,1.1307,2.6235,1.0014,502,948
S3,266,"PBPP3: beta(50, 20)",beta0,100.1947,100.195,0.4834,0.4277,99.4043,100.9644,1.0053,547,774
S3,266,"PBPP3: beta(50, 20)",sigma_b,1.5185,1.4398,0.4228,0.3804,0.9709,2.3243,1.0019,476,983
S3,267,"PBPP3: beta(1, 1)",a0,0.672,0.6772,0.1252,0.1245,0.4627,0.8682,0.9999,1316,1042
S3,267,"PBPP3: beta(1, 1)",sigma,1.1185,1.1144,0.0683,0.0682,1.0166,1.2343,1.0018,1354,1232
S3,267,"PBPP3: beta(1, 1)",beta00,100.1718,100.154,0.5093,0.4856,99.3801,101.03,1.001,595,942
S3,267,"PBPP3: beta(1, 1)",sigma_b0,1.6402,1.5692,0.4462,0.3808,1.0799,2.4479,1.0006,543,995
S3,267,"PBPP3: beta(1, 1)",beta0,100.307,100.3045,0.4225,0.3907,99.6087,100.976,1.002,563,660
S3,267,"PBPP3: beta(1, 1)",sigma_b,1.2835,1.2139,0.3926,0.315,0.8195,1.9746,1.0016,560,905
S3,267,"PBPP3: beta(5, 5)",a0,0.6112,0.6151,0.0995,0.0979,0.4416,0.7705,1.0013,1571,1233
S3,267,"PBPP3: beta(5, 5)",sigma,1.1274,1.1239,0.0712,0.0663,1.0139,1.25,0.9998,1707,1599
S3,267,"PBPP3: beta(5, 5)",beta00,100.1769,100.1665,0.5229,0.4807,99.3273,101.0332,1.0019,543,843
S3,267,"PBPP3: beta(5, 5)",sigma_b0,1.6737,1.5874,0.485,0.4069,1.0634,2.62,1.0028,482,955
S3,267,"PBPP3: beta(5, 5)",beta0,100.2673,100.271,0.4147,0.3929,99.589,100.915,1.0035,581,786
S3,267,"PBPP3: beta(5, 5)",sigma_b,1.2657,1.2104,0.3512,0.3105,0.7923,1.9341,1.0004,660,1057
S3,267,"PBPP3: beta(10, 10)",a0,0.5766,0.5787,0.0859,0.0895,0.4385,0.7148,1.0002,1499,979
S3,267,"PBPP3: beta(10, 10)",sigma,1.1322,1.1289,0.0705,0.0691,1.0219,1.2555,1.0006,1429,1254
S3,267,"PBPP3: beta(10, 10)",beta00,100.173,100.171,0.5533,0.5261,99.277,101.0531,1.0022,646,943
S3,267,"PBPP3: beta(10, 10)",sigma_b0,1.6413,1.5776,0.4483,0.3993,1.0531,2.4281,1.0044,537,985
S3,267,"PBPP3: beta(10, 10)",beta0,100.288,100.3005,0.4157,0.3758,99.583,100.941,1.0016,584,828
S3,267,"PBPP3: beta(10, 10)",sigma_b,1.2619,1.1986,0.3626,0.2974,0.8068,1.9862,1.0016,448,983
S3,267,"PBPP3: beta(50, 20)",a0,0.7084,0.7103,0.0501,0.0489,0.6217,0.7876,1.0019,1732,1029
S3,267,"PBPP3: beta(50, 20)",sigma,1.1119,1.1096,0.0652,0.0628,1.01,1.2251,1.0017,1467,1060
S3,267,"PBPP3: beta(50, 20)",beta00,100.164,100.168,0.545,0.521,99.2875,101.0121,1.0009,530,674
S3,267,"PBPP3: beta(50, 20)",sigma_b0,1.6647,1.5939,0.4803,0.4109,1.0647,2.5062,1.0042,578,909
S3,267,"PBPP3: beta(50, 20)",beta0,100.3037,100.2965,0.4174,0.3803,99.633,100.9851,1.0067,528,959
S3,267,"PBPP3: beta(50, 20)",sigma_b,1.2724,1.199,0.3854,0.3272,0.8018,2.0323,1.001,510,1056
S3,268,"PBPP3: beta(1, 1)",a0,0.7493,0.7541,0.121,0.1189,0.536,0.9405,1.0015,1372,701
S3,268,"PBPP3: beta(1, 1)",sigma,1.0634,1.0616,0.061,0.0608,0.968,1.1719,1.0005,1354,1445
S3,268,"PBPP3: beta(1, 1)",beta00,100.607,100.6065,0.5547,0.556,99.7122,101.5071,1.0049,439,721
S3,268,"PBPP3: beta(1, 1)",sigma_b0,1.6464,1.5678,0.4576,0.3878,1.0665,2.4973,0.9998,416,655
S3,268,"PBPP3: beta(1, 1)",beta0,100.3131,100.291,0.4373,0.3981,99.6229,101.0454,1.0075,398,573
S3,268,"PBPP3: beta(1, 1)",sigma_b,1.3086,1.2437,0.3839,0.3358,0.8251,2.0372,1.0017,520,973
S3,268,"PBPP3: beta(5, 5)",a0,0.6518,0.6568,0.0976,0.1015,0.4841,0.8047,0.9997,1271,1076
S3,268,"PBPP3: beta(5, 5)",sigma,1.0701,1.0656,0.0612,0.0619,0.9734,1.1755,1.0003,1284,1525
S3,268,"PBPP3: beta(5, 5)",beta00,100.6932,100.691,0.5317,0.467,99.8286,101.5441,1.0043,538,804
S3,268,"PBPP3: beta(5, 5)",sigma_b0,1.6535,1.5607,0.4989,0.4192,1.0296,2.5925,1.0058,485,772
S3,268,"PBPP3: beta(5, 5)",beta0,100.3319,100.335,0.4265,0.4018,99.6553,101.032,1.0051,510,723
S3,268,"PBPP3: beta(5, 5)",sigma_b,1.3146,1.2417,0.3776,0.3219,0.8376,2.0162,1.0065,427,822
S3,268,"PBPP3: beta(10, 10)",a0,0.6032,0.6065,0.0852,0.0844,0.454,0.7391,1.0012,1378,1252
S3,268,"PBPP3: beta(10, 10)",sigma,1.0763,1.0718,0.0693,0.0655,0.9714,1.1992,0.9998,1200,1159
S3,268,"PBPP3: beta(10, 10)",beta00,100.6192,100.6145,0.5359,0.4848,99.7429,101.4812,0.9996,498,927
S3,268,"PBPP3: beta(10, 10)",sigma_b0,1.6656,1.5942,0.4559,0.4063,1.0598,2.5147,1.0029,495,904
S3,268,"PBPP3: beta(10, 10)",beta0,100.3004,100.3095,0.4387,0.404,99.5781,100.988,1.0013,585,966
S3,268,"PBPP3: beta(10, 10)",sigma_b,1.3076,1.2571,0.3647,0.3297,0.8318,1.9871,1.004,581,1024
S3,268,"PBPP3: beta(50, 20)",a0,0.722,0.7226,0.0476,0.0473,0.641,0.7992,0.9999,1336,1262
S3,268,"PBPP3: beta(50, 20)",sigma,1.0656,1.0621,0.0641,0.0636,0.9643,1.1769,1.0018,1400,1140
S3,268,"PBPP3: beta(50, 20)",beta00,100.6193,100.6335,0.5202,0.4566,99.7512,101.4281,1.0052,520,850
S3,268,"PBPP3: beta(50, 20)",sigma_b0,1.6001,1.5265,0.4545,0.3863,1.0292,2.3963,1.0125,431,672
S3,268,"PBPP3: beta(50, 20)",beta0,100.3396,100.336,0.423,0.3988,99.6502,101.035,1.004,466,728
S3,268,"PBPP3: beta(50, 20)",sigma_b,1.3014,1.2385,0.3782,0.3248,0.8339,2.0148,1.002,506,923
S3,269,"PBPP3: beta(1, 1)",a0,0.7097,0.7168,0.1375,0.1377,0.4831,0.9318,1.0021,863,722
S3,269,"PBPP3: beta(1, 1)",sigma,1.0951,1.0914,0.0676,0.0676,0.9933,1.209,1.001,1079,1219
S3,269,"PBPP3: beta(1, 1)",beta00,100.3307,100.335,0.3915,0.3684,99.7099,100.9574,1.0008,718,1008
S3,269,"PBPP3: beta(1, 1)",sigma_b0,1.1395,1.0774,0.3649,0.3257,0.6687,1.8149,1.0036,507,824
S3,269,"PBPP3: beta(1, 1)",beta0,100.4753,100.476,0.6155,0.5664,99.4367,101.452,1.0031,448,456
S3,269,"PBPP3: beta(1, 1)",sigma_b,1.8963,1.8042,0.5059,0.4404,1.2544,2.862,1.0017,517,485
S3,269,"PBPP3: beta(5, 5)",a0,0.6083,0.6129,0.1084,0.1128,0.4233,0.775,1.0008,1127,1115
S3,269,"PBPP3: beta(5, 5)",sigma,1.1103,1.1066,0.0687,0.0667,1.0051,1.234,1.0002,1168,1184
S3,269,"PBPP3: beta(5, 5)",beta00,100.3604,100.3545,0.39,0.3403,99.7293,100.993,1.0003,745,866
S3,269,"PBPP3: beta(5, 5)",sigma_b0,1.11,1.0571,0.3601,0.3211,0.6287,1.7923,0.9999,465,904
S3,269,"PBPP3: beta(5, 5)",beta0,100.4816,100.476,0.5583,0.5197,99.5734,101.3772,1.0025,551,872
S3,269,"PBPP3: beta(5, 5)",sigma_b,1.8362,1.7485,0.506,0.4411,1.1993,2.686,1.0038,714,903
S3,269,"PBPP3: beta(10, 10)",a0,0.5737,0.5758,0.0888,0.0891,0.4231,0.7135,0.9997,1644,1182
S3,269,"PBPP3: beta(10, 10)",sigma,1.1118,1.1081,0.0681,0.0662,1.0075,1.2293,1.0007,1472,1292
S3,269,"PBPP3: beta(10, 10)",beta00,100.3616,100.353,0.3934,0.3573,99.7546,101.005,1.0027,629,794
S3,269,"PBPP3: beta(10, 10)",sigma_b0,1.1094,1.0452,0.3735,0.3028,0.6438,1.7967,1.0012,680,1076
S3,269,"PBPP3: beta(10, 10)",beta0,100.4669,100.4765,0.6068,0.5449,99.4881,101.4471,1.0042,458,603
S3,269,"PBPP3: beta(10, 10)",sigma_b,1.8105,1.7238,0.4875,0.4162,1.2007,2.6832,1.0005,552,765
S3,269,"PBPP3: beta(50, 20)",a0,0.7142,0.7167,0.0485,0.0493,0.6335,0.7919,1.0012,1938,1483
S3,269,"PBPP3: beta(50, 20)",sigma,1.0948,1.0926,0.0653,0.0665,0.9909,1.205,0.9993,1850,1564
S3,269,"PBPP3: beta(50, 20)",beta00,100.3926,100.4,0.411,0.3914,99.72,101.0732,1.0037,514,694
S3,269,"PBPP3: beta(50, 20)",sigma_b0,1.1591,1.1018,0.3621,0.3144,0.6995,1.8282,1.0025,521,1020
S3,269,"PBPP3: beta(50, 20)",beta0,100.4696,100.4855,0.6039,0.5604,99.5063,101.4575,0.9997,397,645
S3,269,"PBPP3: beta(50, 20)",sigma_b,1.852,1.7552,0.5105,0.4499,1.2165,2.8266,1.0051,577,955
S3,270,"PBPP3: beta(1, 1)",a0,0.7131,0.7141,0.117,0.1204,0.5162,0.9062,1.0012,1353,852
S3,270,"PBPP3: beta(1, 1)",sigma,1.1064,1.1029,0.0691,0.0673,1.0038,1.2262,1.0024,1293,1179
S3,270,"PBPP3: beta(1, 1)",beta00,100.3568,100.344,0.6879,0.6808,99.2665,101.4952,1.0049,404,816
S3,270,"PBPP3: beta(1, 1)",sigma_b0,2.1888,2.1221,0.5117,0.4663,1.4858,3.1425,1.0015,528,1082
S3,270,"PBPP3: beta(1, 1)",beta0,100.5341,100.526,0.5086,0.4603,99.7459,101.3784,1.0078,375,432
S3,270,"PBPP3: beta(1, 1)",sigma_b,1.6095,1.5391,0.4422,0.3853,1.0402,2.4491,1.0038,529,782
S3,270,"PBPP3: beta(5, 5)",a0,0.6431,0.6456,0.0891,0.0921,0.4934,0.779,1.0012,1423,1053
S3,270,"PBPP3: beta(5, 5)",sigma,1.1172,1.1124,0.068,0.0669,1.0154,1.2367,1.0035,1144,1181
S3,270,"PBPP3: beta(5, 5)",beta00,100.2944,100.3,0.6827,0.6853,99.1696,101.4121,1.0055,422,819
S3,270,"PBPP3: beta(5, 5)",sigma_b0,2.1999,2.1039,0.5833,0.4798,1.4556,3.2495,1.0012,576,922
S3,270,"PBPP3: beta(5, 5)",beta0,100.5196,100.5185,0.5342,0.49,99.6558,101.394,1.0022,484,600
S3,270,"PBPP3: beta(5, 5)",sigma_b,1.6381,1.5639,0.467,0.4093,1.0234,2.4907,1.0038,448,992
S3,270,"PBPP3: beta(10, 10)",a0,0.6005,0.602,0.0796,0.0807,0.4693,0.728,1.0002,1233,1218
S3,270,"PBPP3: beta(10, 10)",sigma,1.1241,1.1203,0.068,0.0684,1.0167,1.2406,1.003,1399,1320
S3,270,"PBPP3: beta(10, 10)",beta00,100.3037,100.322,0.7182,0.7191,99.0968,101.4242,1.0013,495,694
S3,270,"PBPP3: beta(10, 10)",sigma_b0,2.2099,2.1302,0.5476,0.4977,1.4801,3.1216,1.002,550,1027
S3,270,"PBPP3: beta(10, 10)",beta0,100.5186,100.5175,0.5508,0.5367,99.6311,101.4441,1.0001,438,729
S3,270,"PBPP3: beta(10, 10)",sigma_b,1.6408,1.5677,0.4496,0.4002,1.0547,2.464,0.9999,540,736
S3,270,"PBPP3: beta(50, 20)",a0,0.7168,0.7172,0.0481,0.0457,0.634,0.7928,1.0009,1581,1371
S3,270,"PBPP3: beta(50, 20)",sigma,1.1048,1.1003,0.0652,0.0602,0.9996,1.2152,1.0007,1506,1083
S3,270,"PBPP3: beta(50, 20)",beta00,100.2959,100.302,0.6409,0.6292,99.2654,101.3392,1.0024,496,749
S3,270,"PBPP3: beta(50, 20)",sigma_b0,2.1881,2.0998,0.5197,0.4664,1.5,3.1429,1.0008,484,838
S3,270,"PBPP3: beta(50, 20)",beta0,100.5152,100.516,0.5263,0.4767,99.694,101.401,1.0003,458,835
S3,270,"PBPP3: beta(50, 20)",sigma_b,1.6083,1.5324,0.426,0.3852,1.0755,2.4215,1.0005,488,813
S3,271,"PBPP3: beta(1, 1)",a0,0.5606,0.5842,0.1897,0.1733,0.2021,0.84,1.0073,436,352
S3,271,"PBPP3: beta(1, 1)",sigma,1.2365,1.2274,0.0903,0.0875,1.1056,1.4011,1.0031,678,893
S3,271,"PBPP3: beta(1, 1)",beta00,100.7588,100.776,0.3991,0.341,100.1568,101.3402,1.0058,630,703
S3,271,"PBPP3: beta(1, 1)",sigma_b0,0.9421,0.9083,0.3833,0.3315,0.3574,1.5879,1.0023,515,502
S3,271,"PBPP3: beta(1, 1)",beta0,100.5122,100.5065,0.401,0.3699,99.8773,101.1742,1.0021,626,839
S3,271,"PBPP3: beta(1, 1)",sigma_b,1.2055,1.1368,0.3722,0.3048,0.7355,1.8605,1.0012,579,887
S3,271,"PBPP3: beta(5, 5)",a0,0.5423,0.548,0.1269,0.1282,0.3217,0.7424,1.0013,658,761
S3,271,"PBPP3: beta(5, 5)",sigma,1.2366,1.23,0.0824,0.0811,1.1144,1.3845,1.0008,1102,1199
S3,271,"PBPP3: beta(5, 5)",beta00,100.7711,100.7715,0.3727,0.3551,100.158,101.371,1.0018,761,939
S3,271,"PBPP3: beta(5, 5)",sigma_b0,0.9425,0.9042,0.3908,0.3192,0.3862,1.5571,1.0026,502,444
S3,271,"PBPP3: beta(5, 5)",beta0,100.5101,100.502,0.4122,0.3647,99.8504,101.1751,1.0061,346,797
S3,271,"PBPP3: beta(5, 5)",sigma_b,1.212,1.1521,0.3594,0.331,0.7582,1.8922,1.0018,619,1216
S3,271,"PBPP3: beta(10, 10)",a0,0.5341,0.5355,0.0927,0.0928,0.376,0.6825,1.0009,1403,1114
S3,271,"PBPP3: beta(10, 10)",sigma,1.2348,1.2293,0.0788,0.0759,1.1137,1.3694,1.0012,1469,1391
S3,271,"PBPP3: beta(10, 10)",beta00,100.7345,100.739,0.3683,0.338,100.1259,101.3273,1.0037,498,728
S3,271,"PBPP3: beta(10, 10)",sigma_b0,0.9611,0.9101,0.3629,0.3136,0.4811,1.5988,1.0036,494,797
S3,271,"PBPP3: beta(10, 10)",beta0,100.5647,100.552,0.4086,0.3914,99.8992,101.2614,1.0089,483,605
S3,271,"PBPP3: beta(10, 10)",sigma_b,1.2209,1.1647,0.3581,0.3261,0.7464,1.8713,0.9998,460,1111
S3,271,"PBPP3: beta(50, 20)",a0,0.7025,0.7039,0.0516,0.0532,0.6178,0.7841,1.0039,1924,1699
S3,271,"PBPP3: beta(50, 20)",sigma,1.1982,1.1954,0.0726,0.0733,1.0851,1.326,1.0003,1631,1343
S3,271,"PBPP3: beta(50, 20)",beta00,100.7587,100.763,0.3933,0.3543,100.1088,101.3721,1.0058,497,847
S3,271,"PBPP3: beta(50, 20)",sigma_b0,1.0648,0.9959,0.3749,0.3043,0.6236,1.7647,1.0032,584,750
S3,271,"PBPP3: beta(50, 20)",beta0,100.5475,100.5585,0.4037,0.3899,99.8898,101.1741,1.0053,458,760
S3,271,"PBPP3: beta(50, 20)",sigma_b,1.2144,1.1625,0.3482,0.3019,0.7522,1.8453,1.0021,487,922
S3,272,"PBPP3: beta(1, 1)",a0,0.7303,0.7346,0.1141,0.1164,0.5301,0.9114,1.002,1355,904
S3,272,"PBPP3: beta(1, 1)",sigma,0.9751,0.9706,0.0575,0.0553,0.8853,1.0796,0.9997,1425,1461
S3,272,"PBPP3: beta(1, 1)",beta00,100.6861,100.7195,0.624,0.5641,99.6433,101.707,1.0083,421,525
S3,272,"PBPP3: beta(1, 1)",sigma_b0,2.0022,1.8965,0.5566,0.4451,1.3368,3.0465,1.0024,458,822
S3,272,"PBPP3: beta(1, 1)",beta0,100.0712,100.09,0.3926,0.356,99.4217,100.6923,1.0065,368,620
S3,272,"PBPP3: beta(1, 1)",sigma_b,1.1714,1.1019,0.3458,0.2919,0.7558,1.7643,1.0035,472,928
S3,272,"PBPP3: beta(5, 5)",a0,0.6589,0.6613,0.0916,0.0939,0.5083,0.8051,1.0014,1506,1066
S3,272,"PBPP3: beta(5, 5)",sigma,0.9802,0.978,0.0597,0.0589,0.8813,1.0822,1.0007,1492,974
S3,272,"PBPP3: beta(5, 5)",beta00,100.6854,100.688,0.6489,0.6257,99.601,101.6742,1.0003,502,910
S3,272,"PBPP3: beta(5, 5)",sigma_b0,2.0385,1.9364,0.5394,0.4612,1.3847,3.0668,1.0051,422,774
S3,272,"PBPP3: beta(5, 5)",beta0,100.0472,100.0555,0.394,0.3718,99.4161,100.682,1.0093,389,606
S3,272,"PBPP3: beta(5, 5)",sigma_b,1.1419,1.0909,0.3198,0.2883,0.7237,1.7373,1.0029,520,975
S3,272,"PBPP3: beta(10, 10)",a0,0.6111,0.6135,0.0809,0.0818,0.4721,0.7434,1.0035,1677,1116
S3,272,"PBPP3: beta(10, 10)",sigma,0.9858,0.9822,0.0587,0.0589,0.8964,1.0896,1.0008,1381,1506
S3,272,"PBPP3: beta(10, 10)",beta00,100.7587,100.7605,0.6578,0.6145,99.6915,101.8022,1.0023,457,624
S3,272,"PBPP3: beta(10, 10)",sigma_b0,2.0795,1.9992,0.5547,0.5095,1.35,3.1029,1.0016,436,764
S3,272,"PBPP3: beta(10, 10)",beta0,100.0896,100.0985,0.3944,0.3744,99.453,100.711,1.0006,528,713
S3,272,"PBPP3: beta(10, 10)",sigma_b,1.1329,1.0823,0.3157,0.2822,0.7261,1.7278,1.0037,529,711
S3,272,"PBPP3: beta(50, 20)",a0,0.7192,0.7212,0.0479,0.0478,0.6369,0.7978,1.0027,1936,1277
S3,272,"PBPP3: beta(50, 20)",sigma,0.9743,0.9713,0.0539,0.0523,0.8912,1.0654,1.002,1677,1459
S3,272,"PBPP3: beta(50, 20)",beta00,100.7285,100.709,0.6304,0.6546,99.7415,101.7663,1.0034,473,873
S3,272,"PBPP3: beta(50, 20)",sigma_b0,2.0568,1.9444,0.5454,0.454,1.353,3.1223,1.0085,506,822
S3,272,"PBPP3: beta(50, 20)",beta0,100.1008,100.095,0.4,0.3662,99.4483,100.7731,1.0024,570,735
S3,272,"PBPP3: beta(50, 20)",sigma_b,1.1605,1.1063,0.3381,0.2899,0.7385,1.7424,1.0015,531,938
S3,273,"PBPP3: beta(1, 1)",a0,0.7341,0.7436,0.1326,0.137,0.5098,0.9355,1.0008,1120,584
S3,273,"PBPP3: beta(1, 1)",sigma,1.0721,1.0679,0.0625,0.0654,0.9751,1.18,1.0005,1237,1398
S3,273,"PBPP3: beta(1, 1)",beta00,100.7083,100.6965,0.4498,0.4166,99.9713,101.461,1.0018,448,732
S3,273,"PBPP3: beta(1, 1)",sigma_b0,1.3101,1.2367,0.3735,0.3232,0.8218,2.0193,1.0024,522,819
S3,273,"PBPP3: beta(1, 1)",beta0,101.6699,101.676,0.3561,0.3173,101.094,102.25,1.0031,522,761
S3,273,"PBPP3: beta(1, 1)",sigma_b,1.0534,0.9786,0.3396,0.2791,0.6466,1.685,1.0019,551,1065
S3,273,"PBPP3: beta(5, 5)",a0,0.6393,0.6419,0.0997,0.1001,0.4751,0.8033,1.0006,1770,1026
S3,273,"PBPP3: beta(5, 5)",sigma,1.0841,1.0823,0.0677,0.0693,0.9793,1.1954,1.0003,1453,1349
S3,273,"PBPP3: beta(5, 5)",beta00,100.6892,100.68,0.4381,0.404,100.0138,101.449,1.0015,569,771
S3,273,"PBPP3: beta(5, 5)",sigma_b0,1.2938,1.2366,0.3792,0.3487,0.7822,1.9746,1.003,634,1060
S3,273,"PBPP3: beta(5, 5)",beta0,101.6359,101.6505,0.349,0.3217,101.0707,102.166,1.0033,516,754
S3,273,"PBPP3: beta(5, 5)",sigma_b,1.0129,0.9552,0.3228,0.2596,0.6309,1.5883,1.001,557,985
S3,273,"PBPP3: beta(10, 10)",a0,0.5931,0.5933,0.0884,0.0889,0.4439,0.7334,1.0009,1568,1332
S3,273,"PBPP3: beta(10, 10)",sigma,1.0844,1.0809,0.0676,0.0668,0.9794,1.1982,1.0026,1390,1435
S3,273,"PBPP3: beta(10, 10)",beta00,100.6759,100.6855,0.4129,0.3973,99.9888,101.3331,1.0011,601,975
S3,273,"PBPP3: beta(10, 10)",sigma_b0,1.2532,1.1989,0.3613,0.3126,0.7691,1.8889,1.0004,582,704
S3,273,"PBPP3: beta(10, 10)",beta0,101.6555,101.645,0.3436,0.3306,101.1266,102.22,1.0038,351,793
S3,273,"PBPP3: beta(10, 10)",sigma_b,0.999,0.9518,0.2998,0.2577,0.6173,1.5517,1.0015,586,942
S3,273,"PBPP3: beta(50, 20)",a0,0.7195,0.7214,0.0488,0.0497,0.6348,0.7944,1.0005,1756,1561
S3,273,"PBPP3: beta(50, 20)",sigma,1.0708,1.07,0.0627,0.0625,0.971,1.1752,1.0019,1723,1127
S3,273,"PBPP3: beta(50, 20)",beta00,100.6412,100.661,0.4554,0.4092,99.8598,101.3491,1.0159,553,768
S3,273,"PBPP3: beta(50, 20)",sigma_b0,1.3369,1.2743,0.3933,0.3495,0.8454,2.0426,1.003,576,823
S3,273,"PBPP3: beta(50, 20)",beta0,101.6498,101.653,0.3527,0.3277,101.0619,102.2331,1.0024,502,703
S3,273,"PBPP3: beta(50, 20)",sigma_b,1.02,0.9644,0.3099,0.2625,0.6301,1.6009,1.0005,580,916
S3,274,"PBPP3: beta(1, 1)",a0,0.6526,0.6848,0.1894,0.135,0.3045,0.8821,1.036,97,24
S3,274,"PBPP3: beta(1, 1)",sigma,1.1379,1.1341,0.0745,0.0675,1.0323,1.2605,1.0108,279,123
S3,274,"PBPP3: beta(1, 1)",beta00,100.8916,100.9085,0.8368,0.5723,99.8367,101.925,1.0176,445,421
S3,274,"PBPP3: beta(1, 1)",sigma_b0,1.7554,1.6653,0.5705,0.4491,1.0684,2.7249,1.0078,563,115
S3,274,"PBPP3: beta(1, 1)",beta0,100.6985,100.708,0.4857,0.4552,99.8759,101.4803,1.007,503,676
