name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S2,172,"PBPP3: beta(10, 10)",sigma_b,1.8864,1.7839,0.5455,0.4265,1.2202,2.9296,1.0025,527,752
S2,172,"PBPP3: beta(50, 20)",a0,0.7206,0.7222,0.0511,0.0516,0.6318,0.7989,1.0018,2080,1476
S2,172,"PBPP3: beta(50, 20)",sigma,1.1142,1.1084,0.0672,0.0671,1.0114,1.2307,1.0043,1294,1174
S2,172,"PBPP3: beta(50, 20)",beta00,100.6299,100.63,0.3187,0.3002,100.129,101.1472,1.0013,895,1047
S2,172,"PBPP3: beta(50, 20)",sigma_b0,0.8791,0.8356,0.2848,0.2504,0.4849,1.3994,1.0024,698,949
S2,172,"PBPP3: beta(50, 20)",beta0,100.043,100.04,0.5779,0.5252,99.0627,100.9682,1.0027,407,648
S2,172,"PBPP3: beta(50, 20)",sigma_b,1.8439,1.7549,0.5013,0.4238,1.1986,2.7569,1.0048,559,889
S2,173,"PBPP3: beta(1, 1)",a0,0.7563,0.763,0.1272,0.1321,0.5364,0.957,1.0008,786,475
S2,173,"PBPP3: beta(1, 1)",sigma,1.17,1.1654,0.0686,0.069,1.0641,1.2856,1.0012,1620,1507
S2,173,"PBPP3: beta(1, 1)",beta00,99.7162,99.706,0.5106,0.4958,98.8902,100.5592,1.0012,388,699
S2,173,"PBPP3: beta(1, 1)",sigma_b0,1.5954,1.5302,0.4239,0.3821,1.0402,2.377,1.0016,503,876
S2,173,"PBPP3: beta(1, 1)",beta0,100.4116,100.417,0.3869,0.3454,99.7573,101.0152,1.0108,528,740
S2,173,"PBPP3: beta(1, 1)",sigma_b,1.1339,1.0798,0.3336,0.2878,0.704,1.7517,1.0035,522,730
S2,173,"PBPP3: beta(5, 5)",a0,0.6495,0.6551,0.1048,0.1027,0.4663,0.8109,1.0015,1439,1377
S2,173,"PBPP3: beta(5, 5)",sigma,1.1721,1.1675,0.0677,0.0679,1.0675,1.2909,1.0026,1768,1518
S2,173,"PBPP3: beta(5, 5)",beta00,99.7459,99.7576,0.5399,0.5,98.8628,100.6064,1.0053,481,611
S2,173,"PBPP3: beta(5, 5)",sigma_b0,1.5811,1.5038,0.4258,0.3891,1.002,2.3636,1.0001,537,1018
S2,173,"PBPP3: beta(5, 5)",beta0,100.4072,100.4085,0.3655,0.3462,99.8057,100.994,1.0015,502,685
S2,173,"PBPP3: beta(5, 5)",sigma_b,1.1465,1.09,0.3348,0.3077,0.7114,1.7603,1.0033,633,950
S2,173,"PBPP3: beta(10, 10)",a0,0.6045,0.6064,0.0848,0.0811,0.4652,0.7396,1.001,1413,1102
S2,173,"PBPP3: beta(10, 10)",sigma,1.1758,1.1731,0.0703,0.0698,1.0677,1.2988,0.9997,1455,1365
S2,173,"PBPP3: beta(10, 10)",beta00,99.7432,99.7398,0.5112,0.4732,98.8999,100.523,1.0015,434,726
S2,173,"PBPP3: beta(10, 10)",sigma_b0,1.5738,1.4997,0.4434,0.3832,1.0082,2.4033,1.0022,568,959
S2,173,"PBPP3: beta(10, 10)",beta0,100.4379,100.4385,0.3855,0.3492,99.7774,101.063,1.0077,399,749
S2,173,"PBPP3: beta(10, 10)",sigma_b,1.1506,1.0866,0.3551,0.299,0.7079,1.8089,0.9998,572,867
S2,173,"PBPP3: beta(50, 20)",a0,0.7235,0.7244,0.0488,0.0485,0.6397,0.8017,1.0003,1632,1376
S2,173,"PBPP3: beta(50, 20)",sigma,1.172,1.1669,0.0683,0.0659,1.0692,1.2967,1.0005,1391,1126
S2,173,"PBPP3: beta(50, 20)",beta00,99.7226,99.7274,0.5424,0.4844,98.8802,100.5802,1.002,565,812
S2,173,"PBPP3: beta(50, 20)",sigma_b0,1.6326,1.5361,0.5018,0.4199,1.0022,2.5986,1.0019,464,628
S2,173,"PBPP3: beta(50, 20)",beta0,100.4474,100.445,0.3695,0.3529,99.8406,101.0582,1.0051,554,704
S2,173,"PBPP3: beta(50, 20)",sigma_b,1.1246,1.0695,0.3247,0.2881,0.7029,1.7595,1.0011,458,873
S2,174,"PBPP3: beta(1, 1)",a0,0.7346,0.7414,0.1288,0.1353,0.5211,0.93,1.0006,1595,1067
S2,174,"PBPP3: beta(1, 1)",sigma,1.0449,1.0426,0.0587,0.0559,0.9506,1.1466,1.0023,1480,1347
S2,174,"PBPP3: beta(1, 1)",beta00,100.4827,100.4755,0.521,0.4818,99.671,101.3601,1.0008,705,666
S2,174,"PBPP3: beta(1, 1)",sigma_b0,1.5825,1.5266,0.4173,0.3803,1.018,2.3406,1.0036,660,984
S2,174,"PBPP3: beta(1, 1)",beta0,100.2733,100.274,0.4842,0.4503,99.4514,101.09,1.0013,358,715
S2,174,"PBPP3: beta(1, 1)",sigma_b,1.4885,1.4162,0.4121,0.3475,0.964,2.2608,1.0019,362,698
S2,174,"PBPP3: beta(5, 5)",a0,0.6385,0.6427,0.1028,0.1026,0.464,0.7996,1.0006,1397,906
S2,174,"PBPP3: beta(5, 5)",sigma,1.0346,1.0314,0.064,0.0645,0.9352,1.1454,1.0025,1661,1218
S2,174,"PBPP3: beta(5, 5)",beta00,100.4912,100.5225,0.5342,0.4737,99.5656,101.315,1.0035,442,600
S2,174,"PBPP3: beta(5, 5)",sigma_b0,1.6088,1.5235,0.457,0.4041,1.0343,2.428,1.0066,452,889
S2,174,"PBPP3: beta(5, 5)",beta0,100.2925,100.2965,0.486,0.4559,99.4989,101.0572,1.0007,488,680
S2,174,"PBPP3: beta(5, 5)",sigma_b,1.4936,1.425,0.4158,0.3588,0.9494,2.2528,1.0018,454,870
S2,174,"PBPP3: beta(10, 10)",a0,0.593,0.5945,0.0839,0.0794,0.4498,0.7254,0.9998,1576,1419
S2,174,"PBPP3: beta(10, 10)",sigma,1.0313,1.0307,0.0628,0.0652,0.9318,1.1345,1.0011,1521,1560
S2,174,"PBPP3: beta(10, 10)",beta00,100.4875,100.4835,0.5069,0.4767,99.6153,101.3081,1,582,791
S2,174,"PBPP3: beta(10, 10)",sigma_b0,1.5795,1.5005,0.4488,0.4104,1.0074,2.3963,1.0053,519,923
S2,174,"PBPP3: beta(10, 10)",beta0,100.2498,100.254,0.4645,0.4314,99.4783,100.989,1.0069,476,807
S2,174,"PBPP3: beta(10, 10)",sigma_b,1.4888,1.4157,0.4402,0.3682,0.9464,2.2599,1.009,452,737
S2,174,"PBPP3: beta(50, 20)",a0,0.7205,0.7218,0.049,0.0489,0.6343,0.7963,1.0011,1536,1363
S2,174,"PBPP3: beta(50, 20)",sigma,1.0457,1.0418,0.0611,0.058,0.9501,1.1555,1.003,1398,1453
S2,174,"PBPP3: beta(50, 20)",beta00,100.4947,100.4685,0.5244,0.4959,99.6587,101.394,1.0092,417,636
S2,174,"PBPP3: beta(50, 20)",sigma_b0,1.6025,1.5348,0.4478,0.409,1.0308,2.3904,1.011,503,839
S2,174,"PBPP3: beta(50, 20)",beta0,100.2727,100.294,0.5095,0.4621,99.4555,101.084,1.0056,418,669
S2,174,"PBPP3: beta(50, 20)",sigma_b,1.4876,1.4178,0.4017,0.3519,0.9747,2.2344,1.0008,514,951
S2,175,"PBPP3: beta(1, 1)",a0,0.7574,0.7611,0.1152,0.1196,0.556,0.9389,1.0009,1222,839
S2,175,"PBPP3: beta(1, 1)",sigma,0.9687,0.9663,0.0551,0.0545,0.8849,1.0626,1.0002,1117,1254
S2,175,"PBPP3: beta(1, 1)",beta00,100.4159,100.402,0.531,0.5011,99.5587,101.294,1.0105,457,701
S2,175,"PBPP3: beta(1, 1)",sigma_b0,1.6425,1.5721,0.4326,0.3762,1.0915,2.4742,1.0045,571,930
S2,175,"PBPP3: beta(1, 1)",beta0,100.2224,100.2245,0.332,0.3217,99.679,100.7431,1.0016,536,842
S2,175,"PBPP3: beta(1, 1)",sigma_b,1.028,0.9718,0.2977,0.2451,0.6537,1.5953,1.001,613,1194
S2,175,"PBPP3: beta(5, 5)",a0,0.6651,0.6664,0.0943,0.0974,0.5039,0.8142,1.0015,1301,1089
S2,175,"PBPP3: beta(5, 5)",sigma,0.9703,0.9664,0.0561,0.0552,0.8844,1.069,1.0009,1925,1441
S2,175,"PBPP3: beta(5, 5)",beta00,100.3958,100.421,0.5705,0.4915,99.4583,101.2661,1.003,462,662
S2,175,"PBPP3: beta(5, 5)",sigma_b0,1.6731,1.6126,0.4469,0.4138,1.0703,2.4525,1.0061,574,1040
S2,175,"PBPP3: beta(5, 5)",beta0,100.2057,100.206,0.3704,0.3231,99.6074,100.825,1.0033,578,770
S2,175,"PBPP3: beta(5, 5)",sigma_b,1.0357,0.9809,0.3165,0.2543,0.6255,1.6524,1.0213,521,891
S2,175,"PBPP3: beta(10, 10)",a0,0.6146,0.6176,0.0797,0.0835,0.483,0.7404,1.0011,1480,1148
S2,175,"PBPP3: beta(10, 10)",sigma,0.9728,0.9697,0.0582,0.0579,0.8825,1.0732,0.9996,1563,1539
S2,175,"PBPP3: beta(10, 10)",beta00,100.3943,100.395,0.5132,0.4729,99.5483,101.2252,1.0047,615,796
S2,175,"PBPP3: beta(10, 10)",sigma_b0,1.6058,1.5189,0.4431,0.3992,1.0394,2.3885,1.0053,598,1182
S2,175,"PBPP3: beta(10, 10)",beta0,100.2223,100.2295,0.3776,0.3438,99.606,100.829,1.0047,466,761
S2,175,"PBPP3: beta(10, 10)",sigma_b,1.0529,0.9903,0.3235,0.2581,0.663,1.6526,1.0011,461,828
S2,175,"PBPP3: beta(50, 20)",a0,0.7249,0.7269,0.0496,0.0486,0.6397,0.8047,1.0008,1656,981
S2,175,"PBPP3: beta(50, 20)",sigma,0.9732,0.9694,0.0572,0.0555,0.8844,1.0717,1.0007,1244,1297
S2,175,"PBPP3: beta(50, 20)",beta00,100.4296,100.4305,0.5235,0.5115,99.5964,101.2912,1.0049,435,705
S2,175,"PBPP3: beta(50, 20)",sigma_b0,1.6086,1.5374,0.4529,0.3734,1.0354,2.3904,1.0025,441,944
S2,175,"PBPP3: beta(50, 20)",beta0,100.2127,100.2095,0.3484,0.3173,99.6331,100.7781,1.0044,514,832
S2,175,"PBPP3: beta(50, 20)",sigma_b,1.0527,0.9972,0.3224,0.2868,0.6404,1.642,1.0078,505,932
S2,176,"PBPP3: beta(1, 1)",a0,0.7523,0.7612,0.1312,0.1343,0.5199,0.9541,1.0041,837,722
S2,176,"PBPP3: beta(1, 1)",sigma,1.1144,1.111,0.0648,0.0675,1.013,1.2266,0.9993,1386,1408
S2,176,"PBPP3: beta(1, 1)",beta00,101.5374,101.5315,0.4374,0.401,100.8329,102.261,1.0016,501,668
S2,176,"PBPP3: beta(1, 1)",sigma_b0,1.3455,1.2817,0.3989,0.3554,0.8374,2.0706,1.0016,506,919
S2,176,"PBPP3: beta(1, 1)",beta0,99.9875,99.9688,0.502,0.4552,99.1964,100.8632,1.0023,427,801
S2,176,"PBPP3: beta(1, 1)",sigma_b,1.6478,1.5611,0.4627,0.417,1.0679,2.5058,1.0027,457,1020
S2,176,"PBPP3: beta(5, 5)",a0,0.6474,0.6519,0.1002,0.1018,0.4757,0.8017,1.0019,1717,1216
S2,176,"PBPP3: beta(5, 5)",sigma,1.1155,1.1114,0.0659,0.0656,1.0145,1.229,0.9998,1332,1376
S2,176,"PBPP3: beta(5, 5)",beta00,101.522,101.531,0.4558,0.4018,100.7609,102.291,1.0026,641,797
S2,176,"PBPP3: beta(5, 5)",sigma_b0,1.3609,1.2852,0.4067,0.3493,0.8387,2.106,1.0012,590,969
S2,176,"PBPP3: beta(5, 5)",beta0,99.9694,99.9725,0.4804,0.4414,99.1703,100.7391,1.0066,607,864
S2,176,"PBPP3: beta(5, 5)",sigma_b,1.6261,1.5564,0.45,0.3882,1.0634,2.4337,0.9995,534,878
S2,176,"PBPP3: beta(10, 10)",a0,0.6048,0.6084,0.0805,0.0819,0.4686,0.7343,1.001,1690,1413
S2,176,"PBPP3: beta(10, 10)",sigma,1.1141,1.1097,0.0683,0.0698,1.0081,1.2323,1.0002,1458,1220
S2,176,"PBPP3: beta(10, 10)",beta00,101.5287,101.534,0.4527,0.3988,100.772,102.235,1.0017,520,704
S2,176,"PBPP3: beta(10, 10)",sigma_b0,1.3597,1.2927,0.3977,0.3553,0.8498,2.1297,1.0004,569,933
S2,176,"PBPP3: beta(10, 10)",beta0,100.0055,100.01,0.5319,0.5159,99.1603,100.8521,1.005,356,783
S2,176,"PBPP3: beta(10, 10)",sigma_b,1.6275,1.5562,0.42,0.373,1.0808,2.4267,1.0028,559,957
S2,176,"PBPP3: beta(50, 20)",a0,0.7219,0.7237,0.0498,0.0507,0.6376,0.7986,1.0001,1737,1342
S2,176,"PBPP3: beta(50, 20)",sigma,1.1143,1.11,0.0656,0.0633,1.0126,1.2293,1.0012,1605,1522
S2,176,"PBPP3: beta(50, 20)",beta00,101.5705,101.558,0.4448,0.4218,100.8519,102.283,1.0025,488,798
S2,176,"PBPP3: beta(50, 20)",sigma_b0,1.3401,1.2714,0.3824,0.3271,0.857,2.078,1.0019,476,1159
S2,176,"PBPP3: beta(50, 20)",beta0,100.016,100.033,0.4977,0.4655,99.167,100.8266,1.0011,452,699
S2,176,"PBPP3: beta(50, 20)",sigma_b,1.6231,1.5594,0.4103,0.3757,1.0805,2.3912,1.0059,588,856
S2,177,"PBPP3: beta(1, 1)",a0,0.7622,0.7664,0.1123,0.1185,0.5728,0.9365,1.0025,1042,743
S2,177,"PBPP3: beta(1, 1)",sigma,1.0196,1.0175,0.058,0.0597,0.9289,1.1196,1.0015,1301,1211
S2,177,"PBPP3: beta(1, 1)",beta00,100.9257,100.936,0.5948,0.5619,99.9304,101.8531,1.0037,450,601
S2,177,"PBPP3: beta(1, 1)",sigma_b0,1.8395,1.7494,0.5164,0.4216,1.2098,2.7354,1.0036,514,913
S2,177,"PBPP3: beta(1, 1)",beta0,100.6436,100.627,0.5455,0.5197,99.7435,101.529,1.0064,415,709
S2,177,"PBPP3: beta(1, 1)",sigma_b,1.8002,1.7039,0.4885,0.4145,1.188,2.7411,1.0064,498,834
S2,177,"PBPP3: beta(5, 5)",a0,0.663,0.6636,0.0905,0.0907,0.5054,0.8069,1.0013,1341,983
S2,177,"PBPP3: beta(5, 5)",sigma,1.0203,1.0164,0.0634,0.0643,0.9231,1.1262,1.0018,1024,1173
S2,177,"PBPP3: beta(5, 5)",beta00,100.9256,100.913,0.5563,0.5256,100.0458,101.845,1.0056,587,965
S2,177,"PBPP3: beta(5, 5)",sigma_b0,1.826,1.744,0.5061,0.4185,1.2092,2.7349,1.0003,410,808
S2,177,"PBPP3: beta(5, 5)",beta0,100.6791,100.6895,0.5795,0.5374,99.6721,101.5792,1.0047,512,747
S2,177,"PBPP3: beta(5, 5)",sigma_b,1.7504,1.6615,0.4622,0.4027,1.1672,2.5992,1,517,884
S2,177,"PBPP3: beta(10, 10)",a0,0.615,0.617,0.0806,0.0808,0.4762,0.7437,0.9999,1564,1348
S2,177,"PBPP3: beta(10, 10)",sigma,1.0246,1.0225,0.0616,0.0612,0.9274,1.1289,1.0051,1575,1357
S2,177,"PBPP3: beta(10, 10)",beta00,100.9259,100.926,0.6002,0.5567,99.9008,101.9422,1.0057,436,522
S2,177,"PBPP3: beta(10, 10)",sigma_b0,1.8366,1.7499,0.4889,0.4281,1.1931,2.7518,1.0068,480,976
S2,177,"PBPP3: beta(10, 10)",beta0,100.6635,100.655,0.5639,0.5352,99.7524,101.5832,1.0029,420,763
S2,177,"PBPP3: beta(10, 10)",sigma_b,1.752,1.6647,0.483,0.4141,1.1621,2.6431,1.0007,641,930
S2,177,"PBPP3: beta(50, 20)",a0,0.7254,0.7264,0.0477,0.0466,0.6438,0.7996,1.001,1568,1128
S2,177,"PBPP3: beta(50, 20)",sigma,1.0165,1.013,0.0612,0.0581,0.9214,1.1225,1.0008,1322,1130
S2,177,"PBPP3: beta(50, 20)",beta00,100.9612,100.9915,0.6308,0.6145,99.9353,101.9125,1.0006,594,861
S2,177,"PBPP3: beta(50, 20)",sigma_b0,1.8631,1.767,0.5348,0.4387,1.1994,2.9021,1.0078,367,844
S2,177,"PBPP3: beta(50, 20)",beta0,100.6199,100.632,0.572,0.5389,99.6554,101.528,1.0007,530,837
S2,177,"PBPP3: beta(50, 20)",sigma_b,1.763,1.6862,0.4837,0.4209,1.1591,2.6082,1.0007,492,852
S2,178,"PBPP3: beta(1, 1)",a0,0.7588,0.7643,0.1197,0.1198,0.5467,0.9475,1,1048,588
S2,178,"PBPP3: beta(1, 1)",sigma,1.0994,1.095,0.0613,0.0612,1.007,1.2078,1.0002,1370,1219
S2,178,"PBPP3: beta(1, 1)",beta00,100.703,100.721,0.5122,0.4856,99.8231,101.5281,1.0005,489,828
S2,178,"PBPP3: beta(1, 1)",sigma_b0,1.5706,1.497,0.419,0.3782,1.0364,2.3663,1.0061,376,905
S2,178,"PBPP3: beta(1, 1)",beta0,100.044,100.049,0.3632,0.3232,99.4516,100.607,1.0068,505,630
S2,178,"PBPP3: beta(1, 1)",sigma_b,1.1093,1.0584,0.3263,0.2844,0.6904,1.6819,1.0064,462,730
S2,178,"PBPP3: beta(5, 5)",a0,0.6513,0.654,0.0934,0.0941,0.4954,0.7946,1.0006,1436,1353
S2,178,"PBPP3: beta(5, 5)",sigma,1.1051,1.1027,0.0656,0.066,1.0031,1.2153,1.0004,1687,1529
S2,178,"PBPP3: beta(5, 5)",beta00,100.7095,100.723,0.4858,0.4685,99.9141,101.4872,1.0027,510,1008
S2,178,"PBPP3: beta(5, 5)",sigma_b0,1.5507,1.4793,0.4394,0.3728,0.9811,2.3368,1.0048,515,954
S2,178,"PBPP3: beta(5, 5)",beta0,100.017,100.0185,0.3533,0.3184,99.4415,100.596,1.0085,490,858
S2,178,"PBPP3: beta(5, 5)",sigma_b,1.1031,1.0425,0.3335,0.2712,0.6887,1.7132,1.0032,558,813
S2,178,"PBPP3: beta(10, 10)",a0,0.609,0.6106,0.0841,0.0838,0.4642,0.7443,1.0007,1748,1394
S2,178,"PBPP3: beta(10, 10)",sigma,1.1009,1.0972,0.0669,0.0677,0.9981,1.2156,1.0002,2047,1483
S2,178,"PBPP3: beta(10, 10)",beta00,100.6757,100.669,0.5315,0.4818,99.8098,101.575,1.0001,485,532
S2,178,"PBPP3: beta(10, 10)",sigma_b0,1.6004,1.5286,0.4369,0.3913,1.0269,2.3893,1.0066,686,1178
S2,178,"PBPP3: beta(10, 10)",beta0,100.0197,100.016,0.3879,0.3417,99.4081,100.6441,1.0033,450,551
S2,178,"PBPP3: beta(10, 10)",sigma_b,1.1188,1.0553,0.3314,0.2849,0.6938,1.7514,1.0031,508,937
S2,178,"PBPP3: beta(50, 20)",a0,0.7214,0.7232,0.0501,0.0506,0.6351,0.8024,1.0001,1891,1523
S2,178,"PBPP3: beta(50, 20)",sigma,1.1007,1.0991,0.064,0.0647,0.9974,1.211,0.9999,1758,1492
S2,178,"PBPP3: beta(50, 20)",beta00,100.712,100.725,0.5202,0.4796,99.8286,101.5393,1.0022,479,850
S2,178,"PBPP3: beta(50, 20)",sigma_b0,1.6002,1.5121,0.4805,0.3915,1.005,2.4763,1.0046,585,995
S2,178,"PBPP3: beta(50, 20)",beta0,100.0403,100.038,0.3856,0.3575,99.4287,100.667,1.0009,621,859
S2,178,"PBPP3: beta(50, 20)",sigma_b,1.1034,1.0385,0.3265,0.2722,0.6847,1.6922,1.0049,504,1004
S2,179,"PBPP3: beta(1, 1)",a0,0.7505,0.7572,0.1213,0.1269,0.5501,0.9435,1.0002,886,436
S2,179,"PBPP3: beta(1, 1)",sigma,1.1209,1.1185,0.0648,0.0654,1.0216,1.2301,0.9998,1376,1200
S2,179,"PBPP3: beta(1, 1)",beta00,99.9536,99.961,0.516,0.4991,99.1013,100.7742,1.0045,518,794
S2,179,"PBPP3: beta(1, 1)",sigma_b0,1.5966,1.5174,0.4316,0.3764,1.0312,2.3889,1.0015,519,890
S2,179,"PBPP3: beta(1, 1)",beta0,100.4265,100.4185,0.4536,0.444,99.7159,101.1513,0.9997,566,865
S2,179,"PBPP3: beta(1, 1)",sigma_b,1.4242,1.3625,0.4016,0.3401,0.9025,2.1593,1.0009,576,896
S2,179,"PBPP3: beta(5, 5)",a0,0.6483,0.6526,0.0992,0.0988,0.4856,0.8098,1.0023,1168,938
S2,179,"PBPP3: beta(5, 5)",sigma,1.1296,1.1252,0.0666,0.0649,1.0277,1.2464,1,1636,1415
S2,179,"PBPP3: beta(5, 5)",beta00,99.9354,99.9377,0.5122,0.4749,99.1041,100.7932,1.0006,583,808
S2,179,"PBPP3: beta(5, 5)",sigma_b0,1.5617,1.5006,0.4229,0.3763,0.9951,2.3624,1.0073,533,997
S2,179,"PBPP3: beta(5, 5)",beta0,100.3891,100.3925,0.4571,0.4122,99.6287,101.113,1.0031,561,1014
S2,179,"PBPP3: beta(5, 5)",sigma_b,1.4396,1.369,0.4228,0.3594,0.91,2.2096,1.0001,557,882
S2,179,"PBPP3: beta(10, 10)",a0,0.6052,0.6072,0.0824,0.0837,0.4676,0.7362,1.0021,1491,1350
S2,179,"PBPP3: beta(10, 10)",sigma,1.1286,1.1263,0.0695,0.0701,1.0212,1.2488,0.9997,1620,1263
S2,179,"PBPP3: beta(10, 10)",beta00,99.9525,99.9508,0.5274,0.4937,99.108,100.8222,1.0008,462,660
S2,179,"PBPP3: beta(10, 10)",sigma_b0,1.5803,1.501,0.4548,0.4093,0.988,2.4428,1.0044,402,811
S2,179,"PBPP3: beta(10, 10)",beta0,100.4052,100.419,0.4561,0.4225,99.6681,101.161,1.0041,482,635
S2,179,"PBPP3: beta(10, 10)",sigma_b,1.4331,1.3524,0.4096,0.3544,0.9046,2.2158,1.0032,539,951
S2,179,"PBPP3: beta(50, 20)",a0,0.7225,0.7222,0.0491,0.0506,0.6409,0.8013,1.0003,1427,1246
S2,179,"PBPP3: beta(50, 20)",sigma,1.1236,1.1209,0.0655,0.0659,1.0228,1.2348,1.0006,1310,1403
S2,179,"PBPP3: beta(50, 20)",beta00,99.9679,99.978,0.523,0.4715,99.0946,100.831,1.0046,473,671
S2,179,"PBPP3: beta(50, 20)",sigma_b0,1.5932,1.5138,0.4391,0.386,1.0311,2.4127,0.9996,576,950
S2,179,"PBPP3: beta(50, 20)",beta0,100.403,100.416,0.4522,0.4262,99.6631,101.1332,1.0081,526,896
S2,179,"PBPP3: beta(50, 20)",sigma_b,1.4181,1.3466,0.392,0.3425,0.9069,2.1658,1.0034,584,934
S2,180,"PBPP3: beta(1, 1)",a0,0.7481,0.7567,0.1327,0.14,0.5111,0.9468,1.0048,1150,552
S2,180,"PBPP3: beta(1, 1)",sigma,1.1624,1.1599,0.0675,0.0663,1.0546,1.2793,1.0012,1526,1284
S2,180,"PBPP3: beta(1, 1)",beta00,100.866,100.87,0.4517,0.4211,100.147,101.59,1.0045,504,840
S2,180,"PBPP3: beta(1, 1)",sigma_b0,1.3218,1.247,0.3977,0.3087,0.827,2.0451,1.0081,487,916
S2,180,"PBPP3: beta(1, 1)",beta0,100.5726,100.5605,0.4936,0.4559,99.7762,101.423,1.0045,495,641
S2,180,"PBPP3: beta(1, 1)",sigma_b,1.544,1.4701,0.4289,0.3825,0.9989,2.3562,1.0045,420,583
S2,180,"PBPP3: beta(5, 5)",a0,0.6421,0.6465,0.1017,0.1016,0.464,0.8046,1.0023,1594,1115
S2,180,"PBPP3: beta(5, 5)",sigma,1.1578,1.1537,0.0722,0.0725,1.0452,1.282,0.9993,1414,1308
S2,180,"PBPP3: beta(5, 5)",beta00,100.8339,100.833,0.4463,0.4211,100.1019,101.5551,1.003,596,780
S2,180,"PBPP3: beta(5, 5)",sigma_b0,1.331,1.264,0.3922,0.3584,0.8078,2.0633,1.0037,512,1051
S2,180,"PBPP3: beta(5, 5)",beta0,100.6029,100.594,0.5191,0.4759,99.8145,101.451,1.0019,476,578
S2,180,"PBPP3: beta(5, 5)",sigma_b,1.5417,1.4598,0.4354,0.3666,0.9873,2.3745,1.0007,516,820
S2,180,"PBPP3: beta(10, 10)",a0,0.5915,0.5942,0.0874,0.0855,0.4401,0.7288,1.0023,1642,1397
S2,180,"PBPP3: beta(10, 10)",sigma,1.1581,1.1529,0.0721,0.0675,1.0468,1.282,1.0028,1238,940
S2,180,"PBPP3: beta(10, 10)",beta00,100.8337,100.846,0.4423,0.3944,100.092,101.547,1.0028,605,974
S2,180,"PBPP3: beta(10, 10)",sigma_b0,1.3251,1.2638,0.397,0.3626,0.7979,2.0737,1.0007,512,729
S2,180,"PBPP3: beta(10, 10)",beta0,100.592,100.605,0.5028,0.47,99.7739,101.3863,1.0027,517,671
S2,180,"PBPP3: beta(10, 10)",sigma_b,1.4968,1.4329,0.3955,0.3501,0.9781,2.2034,1.0003,573,1055
S2,180,"PBPP3: beta(50, 20)",a0,0.7217,0.7241,0.0482,0.0473,0.6424,0.7985,0.9999,1667,1549
S2,180,"PBPP3: beta(50, 20)",sigma,1.1568,1.1557,0.0647,0.0653,1.053,1.2681,0.9997,1522,1394
S2,180,"PBPP3: beta(50, 20)",beta00,100.85,100.871,0.4426,0.4033,100.1068,101.5322,0.9999,524,764
S2,180,"PBPP3: beta(50, 20)",sigma_b0,1.3546,1.2858,0.4084,0.3362,0.8388,2.1204,1.008,486,779
S2,180,"PBPP3: beta(50, 20)",beta0,100.5784,100.5555,0.4843,0.4515,99.8274,101.402,1.0091,577,399
S2,180,"PBPP3: beta(50, 20)",sigma_b,1.5356,1.4571,0.4337,0.3739,0.9865,2.3698,1.0016,524,844
S2,181,"PBPP3: beta(1, 1)",a0,0.7523,0.7599,0.1261,0.1306,0.518,0.9451,1,1646,1281
S2,181,"PBPP3: beta(1, 1)",sigma,1.0897,1.0875,0.0662,0.0668,0.9864,1.2051,1.0013,1301,1232
S2,181,"PBPP3: beta(1, 1)",beta00,99.9318,99.9194,0.4979,0.45,99.16,100.7531,1.0004,496,763
S2,181,"PBPP3: beta(1, 1)",sigma_b0,1.5325,1.4489,0.4522,0.375,0.9642,2.4084,1.0067,430,1010
S2,181,"PBPP3: beta(1, 1)",beta0,100.0908,100.0645,0.4817,0.4626,99.3217,100.89,1.0003,414,640
S2,181,"PBPP3: beta(1, 1)",sigma_b,1.4432,1.37,0.411,0.3452,0.9393,2.2399,1.0073,379,588
S2,181,"PBPP3: beta(5, 5)",a0,0.6484,0.6526,0.1025,0.1007,0.4754,0.8119,1.0015,1024,892
S2,181,"PBPP3: beta(5, 5)",sigma,1.0846,1.083,0.0646,0.0631,0.9818,1.1965,1.0004,1368,1222
S2,181,"PBPP3: beta(5, 5)",beta00,99.9373,99.9626,0.4982,0.481,99.0908,100.713,1.0023,446,575
S2,181,"PBPP3: beta(5, 5)",sigma_b0,1.5154,1.458,0.4192,0.3963,0.9595,2.2653,1.0034,449,856
S2,181,"PBPP3: beta(5, 5)",beta0,100.1238,100.1355,0.4575,0.434,99.3702,100.847,1.0063,523,681
S2,181,"PBPP3: beta(5, 5)",sigma_b,1.4455,1.3794,0.4,0.3608,0.9475,2.1725,1.0048,602,748
S2,181,"PBPP3: beta(10, 10)",a0,0.5997,0.6003,0.0878,0.0869,0.4541,0.7416,0.9995,1563,1222
S2,181,"PBPP3: beta(10, 10)",sigma,1.0797,1.0765,0.0654,0.0649,0.9776,1.1937,0.9998,1535,1460
S2,181,"PBPP3: beta(10, 10)",beta00,99.9725,99.9898,0.4966,0.4686,99.1542,100.7551,1.0026,438,691
S2,181,"PBPP3: beta(10, 10)",sigma_b0,1.5078,1.4206,0.4241,0.3683,0.9629,2.2988,1.0071,592,779
S2,181,"PBPP3: beta(10, 10)",beta0,100.1071,100.081,0.4692,0.4297,99.3519,100.9193,1.0134,438,967
S2,181,"PBPP3: beta(10, 10)",sigma_b,1.4651,1.3951,0.4276,0.3814,0.9222,2.2708,1.0016,492,1007
